# q=  0.50000000E-03  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      60     -0.61754983E-06     -0.61758182E-06     -0.67956055E-08     -0.23403315E-07
      61     -0.61755053E-06     -0.61758182E-06     -0.68467510E-08     -0.23403315E-07
      62     -0.61755098E-06     -0.61758182E-06     -0.68997712E-08     -0.23403315E-07
      63     -0.61755153E-06     -0.61758182E-06     -0.69645958E-08     -0.23403315E-07
      64     -0.61755232E-06     -0.61758182E-06     -0.70224021E-08     -0.23403315E-07
      65     -0.61755282E-06     -0.61758182E-06     -0.72402032E-08     -0.23403315E-07
      66     -0.61755322E-06     -0.61758182E-06     -0.74499076E-08     -0.23403315E-07
      67     -0.61755374E-06     -0.61758182E-06     -0.76664955E-08     -0.23403315E-07
      68     -0.61755421E-06     -0.61758182E-06     -0.78628948E-08     -0.23403315E-07
      69     -0.61755441E-06     -0.61758182E-06     -0.79065484E-08     -0.23403315E-07
      70     -0.61755461E-06     -0.61758182E-06     -0.79570932E-08     -0.23403315E-07
      71     -0.61755508E-06     -0.61758182E-06     -0.80703119E-08     -0.23403315E-07
      72     -0.61755556E-06     -0.61758182E-06     -0.81785505E-08     -0.23403315E-07
      73     -0.61755660E-06     -0.61758182E-06     -0.84002296E-08     -0.23403315E-07
      74     -0.61755763E-06     -0.61758182E-06     -0.86184872E-08     -0.23403315E-07
      75     -0.61755875E-06     -0.61758182E-06     -0.88347500E-08     -0.23403315E-07
      76     -0.61755986E-06     -0.61758182E-06     -0.90481947E-08     -0.23403315E-07
      77     -0.61756012E-06     -0.61758182E-06     -0.92844820E-08     -0.23403315E-07
      78     -0.61756038E-06     -0.61758182E-06     -0.95205529E-08     -0.23403315E-07
      79     -0.61756071E-06     -0.61758182E-06     -0.97568865E-08     -0.23403315E-07
      80     -0.61756113E-06     -0.61758182E-06     -0.99933904E-08     -0.23403315E-07
      81     -0.61756126E-06     -0.61758182E-06     -0.10212212E-07     -0.23403315E-07
      82     -0.61756148E-06     -0.61758182E-06     -0.10444828E-07     -0.23403315E-07
      83     -0.61756164E-06     -0.61758182E-06     -0.10718297E-07     -0.23403315E-07
      84     -0.61756189E-06     -0.61758182E-06     -0.11000021E-07     -0.23403315E-07
      85     -0.61756218E-06     -0.61758182E-06     -0.11301442E-07     -0.23403315E-07
      86     -0.61756281E-06     -0.61758182E-06     -0.11590987E-07     -0.23403315E-07
      87     -0.61756393E-06     -0.61758182E-06     -0.11813708E-07     -0.23403315E-07
      88     -0.61756471E-06     -0.61758182E-06     -0.12050174E-07     -0.23403315E-07
      89     -0.61756494E-06     -0.61758182E-06     -0.12130781E-07     -0.23403315E-07
      90     -0.61756518E-06     -0.61758182E-06     -0.12201856E-07     -0.23403315E-07
      91     -0.61756541E-06     -0.61758182E-06     -0.12274247E-07     -0.23403315E-07
      92     -0.61756566E-06     -0.61758182E-06     -0.12370168E-07     -0.23403315E-07
      93     -0.61756592E-06     -0.61758182E-06     -0.12494558E-07     -0.23403315E-07
      94     -0.61756623E-06     -0.61758182E-06     -0.12638955E-07     -0.23403315E-07
      95     -0.61756636E-06     -0.61758182E-06     -0.12803124E-07     -0.23403315E-07
      96     -0.61756649E-06     -0.61758182E-06     -0.12948100E-07     -0.23403315E-07
      97     -0.61756661E-06     -0.61758182E-06     -0.13012211E-07     -0.23403315E-07
      98     -0.61756674E-06     -0.61758182E-06     -0.13070903E-07     -0.23403315E-07
      99     -0.61756681E-06     -0.61758182E-06     -0.13198989E-07     -0.23403315E-07
     100     -0.61756684E-06     -0.61758182E-06     -0.13322002E-07     -0.23403315E-07
 
# q=  0.00000000E+00  0.00000000E+00  0.50000000E+00  (qpt 2)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.30370349E-02     -0.28346475E-01     -0.66080897E-10     -0.32079950E-07
       2     -0.72901254E-02     -0.28346475E-01     -0.11252534E-09     -0.32079950E-07
       3     -0.11289126E-01     -0.28346475E-01     -0.23991328E-09     -0.32079950E-07
       4     -0.14066881E-01     -0.28346475E-01     -0.37026356E-09     -0.32079950E-07
       5     -0.16179920E-01     -0.28346475E-01     -0.50826896E-09     -0.32079950E-07
       6     -0.18294004E-01     -0.28346475E-01     -0.65704806E-09     -0.32079950E-07
       7     -0.18852588E-01     -0.28346475E-01     -0.69480212E-09     -0.32079950E-07
       8     -0.19411281E-01     -0.28346475E-01     -0.75030970E-09     -0.32079950E-07
       9     -0.20382663E-01     -0.28346475E-01     -0.85399019E-09     -0.32079950E-07
      10     -0.21327376E-01     -0.28346475E-01     -0.95364058E-09     -0.32079950E-07
      11     -0.22204472E-01     -0.28346475E-01     -0.10669323E-08     -0.32079950E-07
      12     -0.23056290E-01     -0.28346475E-01     -0.11767303E-08     -0.32079950E-07
      13     -0.23798655E-01     -0.28346475E-01     -0.12112600E-08     -0.32079950E-07
      14     -0.24359019E-01     -0.28346475E-01     -0.12356744E-08     -0.32079950E-07
      15     -0.25006603E-01     -0.28346475E-01     -0.12640835E-08     -0.32079950E-07
      16     -0.25631231E-01     -0.28346475E-01     -0.12927932E-08     -0.32079950E-07
      17     -0.26083146E-01     -0.28346475E-01     -0.13430314E-08     -0.32079950E-07
      18     -0.26694086E-01     -0.28346475E-01     -0.13933901E-08     -0.32079950E-07
      19     -0.27228008E-01     -0.28346475E-01     -0.14199662E-08     -0.32079950E-07
      20     -0.27657537E-01     -0.28346475E-01     -0.14515300E-08     -0.32079950E-07
      21     -0.27721177E-01     -0.28346475E-01     -0.16557390E-08     -0.32079950E-07
      22     -0.27792209E-01     -0.28346475E-01     -0.18650562E-08     -0.32079950E-07
      23     -0.27864415E-01     -0.28346475E-01     -0.19654396E-08     -0.32079950E-07
      24     -0.27929220E-01     -0.28346475E-01     -0.20607081E-08     -0.32079950E-07
      25     -0.27950082E-01     -0.28346475E-01     -0.21577364E-08     -0.32079950E-07
      26     -0.27970850E-01     -0.28346475E-01     -0.22169943E-08     -0.32079950E-07
      27     -0.27993893E-01     -0.28346475E-01     -0.23094819E-08     -0.32079950E-07
      28     -0.28018133E-01     -0.28346475E-01     -0.23902823E-08     -0.32079950E-07
      29     -0.28029550E-01     -0.28346475E-01     -0.24954155E-08     -0.32079950E-07
      30     -0.28075728E-01     -0.28346475E-01     -0.25641597E-08     -0.32079950E-07
      31     -0.28125505E-01     -0.28346475E-01     -0.26225858E-08     -0.32079950E-07
      32     -0.28140917E-01     -0.28346475E-01     -0.27260636E-08     -0.32079950E-07
      33     -0.28177045E-01     -0.28346475E-01     -0.29006431E-08     -0.32079950E-07
      34     -0.28188811E-01     -0.28346475E-01     -0.30654197E-08     -0.32079950E-07
      35     -0.28226771E-01     -0.28346475E-01     -0.31593248E-08     -0.32079950E-07
      36     -0.28240268E-01     -0.28346475E-01     -0.32624267E-08     -0.32079950E-07
      37     -0.28245879E-01     -0.28346475E-01     -0.35070447E-08     -0.32079950E-07
      38     -0.28250991E-01     -0.28346475E-01     -0.37428134E-08     -0.32079950E-07
      39     -0.28254403E-01     -0.28346475E-01     -0.42371646E-08     -0.32079950E-07
      40     -0.28258807E-01     -0.28346475E-01     -0.46521131E-08     -0.32079950E-07
      41     -0.28264122E-01     -0.28346475E-01     -0.49945789E-08     -0.32079950E-07
      42     -0.28268112E-01     -0.28346475E-01     -0.54043561E-08     -0.32079950E-07
      43     -0.28269586E-01     -0.28346475E-01     -0.55797103E-08     -0.32079950E-07
      44     -0.28273230E-01     -0.28346475E-01     -0.56868643E-08     -0.32079950E-07
      45     -0.28276858E-01     -0.28346475E-01     -0.59504524E-08     -0.32079950E-07
      46     -0.28279927E-01     -0.28346475E-01     -0.60188857E-08     -0.32079950E-07
      47     -0.28282205E-01     -0.28346475E-01     -0.64089868E-08     -0.32079950E-07
      48     -0.28284981E-01     -0.28346475E-01     -0.66799643E-08     -0.32079950E-07
      49     -0.28287037E-01     -0.28346475E-01     -0.69478431E-08     -0.32079950E-07
      50     -0.28288432E-01     -0.28346475E-01     -0.72479320E-08     -0.32079950E-07
      51     -0.28290058E-01     -0.28346475E-01     -0.75505280E-08     -0.32079950E-07
      52     -0.28291055E-01     -0.28346475E-01     -0.78596425E-08     -0.32079950E-07
      53     -0.28292973E-01     -0.28346475E-01     -0.81541466E-08     -0.32079950E-07
      54     -0.28294925E-01     -0.28346475E-01     -0.84457996E-08     -0.32079950E-07
      55     -0.28298308E-01     -0.28346475E-01     -0.86280095E-08     -0.32079950E-07
      56     -0.28301052E-01     -0.28346475E-01     -0.88047446E-08     -0.32079950E-07
      57     -0.28302660E-01     -0.28346475E-01     -0.88116571E-08     -0.32079950E-07
      58     -0.28304256E-01     -0.28346475E-01     -0.88220270E-08     -0.32079950E-07
      59     -0.28306256E-01     -0.28346475E-01     -0.88371818E-08     -0.32079950E-07
      60     -0.28307436E-01     -0.28346475E-01     -0.88488066E-08     -0.32079950E-07
      61     -0.28307985E-01     -0.28346475E-01     -0.91795510E-08     -0.32079950E-07
      62     -0.28308580E-01     -0.28346475E-01     -0.95081887E-08     -0.32079950E-07
      63     -0.28309157E-01     -0.28346475E-01     -0.98390196E-08     -0.32079950E-07
      64     -0.28309689E-01     -0.28346475E-01     -0.10188229E-07     -0.32079950E-07
      65     -0.28310795E-01     -0.28346475E-01     -0.10679915E-07     -0.32079950E-07
      66     -0.28311371E-01     -0.28346475E-01     -0.10855944E-07     -0.32079950E-07
      67     -0.28312360E-01     -0.28346475E-01     -0.11263340E-07     -0.32079950E-07
      68     -0.28313053E-01     -0.28346475E-01     -0.11488109E-07     -0.32079950E-07
      69     -0.28313303E-01     -0.28346475E-01     -0.11532955E-07     -0.32079950E-07
      70     -0.28313535E-01     -0.28346475E-01     -0.11579092E-07     -0.32079950E-07
      71     -0.28315555E-01     -0.28346475E-01     -0.11846953E-07     -0.32079950E-07
      72     -0.28317595E-01     -0.28346475E-01     -0.12114085E-07     -0.32079950E-07
      73     -0.28319028E-01     -0.28346475E-01     -0.12429492E-07     -0.32079950E-07
      74     -0.28320451E-01     -0.28346475E-01     -0.12744787E-07     -0.32079950E-07
      75     -0.28322018E-01     -0.28346475E-01     -0.13145941E-07     -0.32079950E-07
      76     -0.28323577E-01     -0.28346475E-01     -0.13546593E-07     -0.32079950E-07
      77     -0.28324969E-01     -0.28346475E-01     -0.13726738E-07     -0.32079950E-07
      78     -0.28326389E-01     -0.28346475E-01     -0.13906571E-07     -0.32079950E-07
      79     -0.28327425E-01     -0.28346475E-01     -0.14125208E-07     -0.32079950E-07
      80     -0.28327980E-01     -0.28346475E-01     -0.14375859E-07     -0.32079950E-07
      81     -0.28328907E-01     -0.28346475E-01     -0.14607713E-07     -0.32079950E-07
      82     -0.28329637E-01     -0.28346475E-01     -0.14834376E-07     -0.32079950E-07
      83     -0.28330131E-01     -0.28346475E-01     -0.14904772E-07     -0.32079950E-07
      84     -0.28330428E-01     -0.28346475E-01     -0.14969464E-07     -0.32079950E-07
      85     -0.28331088E-01     -0.28346475E-01     -0.15071269E-07     -0.32079950E-07
      86     -0.28331553E-01     -0.28346475E-01     -0.15236867E-07     -0.32079950E-07
      87     -0.28331957E-01     -0.28346475E-01     -0.15456183E-07     -0.32079950E-07
      88     -0.28332578E-01     -0.28346475E-01     -0.15612041E-07     -0.32079950E-07
      89     -0.28332805E-01     -0.28346475E-01     -0.15723791E-07     -0.32079950E-07
      90     -0.28333048E-01     -0.28346475E-01     -0.15839954E-07     -0.32079950E-07
      91     -0.28333279E-01     -0.28346475E-01     -0.15952411E-07     -0.32079950E-07
      92     -0.28333567E-01     -0.28346475E-01     -0.16058900E-07     -0.32079950E-07
      93     -0.28333715E-01     -0.28346475E-01     -0.16092353E-07     -0.32079950E-07
      94     -0.28333852E-01     -0.28346475E-01     -0.16115712E-07     -0.32079950E-07
      95     -0.28333900E-01     -0.28346475E-01     -0.16319239E-07     -0.32079950E-07
      96     -0.28333948E-01     -0.28346475E-01     -0.16517865E-07     -0.32079950E-07
      97     -0.28334026E-01     -0.28346475E-01     -0.16774616E-07     -0.32079950E-07
      98     -0.28334081E-01     -0.28346475E-01     -0.17086005E-07     -0.32079950E-07
      99     -0.28334216E-01     -0.28346475E-01     -0.17317317E-07     -0.32079950E-07
     100     -0.28334391E-01     -0.28346475E-01     -0.17463954E-07     -0.32079950E-07
 
# q=  0.00000000E+00  0.50000000E+00  0.50000000E+00  (qpt 3)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.41908673E-02     -0.37187585E-01     -0.77305115E-10     -0.32650792E-07
       2     -0.96171812E-02     -0.37187585E-01     -0.14446261E-09     -0.32650792E-07
       3     -0.14595576E-01     -0.37187585E-01     -0.19712632E-09     -0.32650792E-07
       4     -0.18815162E-01     -0.37187585E-01     -0.26607920E-09     -0.32650792E-07
       5     -0.21638359E-01     -0.37187585E-01     -0.32498507E-09     -0.32650792E-07
       6     -0.25108631E-01     -0.37187585E-01     -0.39840461E-09     -0.32650792E-07
       7     -0.26223115E-01     -0.37187585E-01     -0.42298603E-09     -0.32650792E-07
       8     -0.27340252E-01     -0.37187585E-01     -0.45774353E-09     -0.32650792E-07
       9     -0.28343956E-01     -0.37187585E-01     -0.62850037E-09     -0.32650792E-07
      10     -0.29221633E-01     -0.37187585E-01     -0.80929148E-09     -0.32650792E-07
      11     -0.30195949E-01     -0.37187585E-01     -0.95545149E-09     -0.32650792E-07
      12     -0.31081277E-01     -0.37187585E-01     -0.10960177E-08     -0.32650792E-07
      13     -0.31673362E-01     -0.37187585E-01     -0.12911974E-08     -0.32650792E-07
      14     -0.32265448E-01     -0.37187585E-01     -0.13756435E-08     -0.32650792E-07
      15     -0.32895601E-01     -0.37187585E-01     -0.15229523E-08     -0.32650792E-07
      16     -0.33525755E-01     -0.37187585E-01     -0.16691378E-08     -0.32650792E-07
      17     -0.34227676E-01     -0.37187585E-01     -0.17211556E-08     -0.32650792E-07
      18     -0.34776208E-01     -0.37187585E-01     -0.17777884E-08     -0.32650792E-07
      19     -0.35308764E-01     -0.37187585E-01     -0.18131854E-08     -0.32650792E-07
      20     -0.35765717E-01     -0.37187585E-01     -0.18669386E-08     -0.32650792E-07
      21     -0.35893920E-01     -0.37187585E-01     -0.20038293E-08     -0.32650792E-07
      22     -0.35943823E-01     -0.37187585E-01     -0.21579541E-08     -0.32650792E-07
      23     -0.36003884E-01     -0.37187585E-01     -0.23318333E-08     -0.32650792E-07
      24     -0.36142477E-01     -0.37187585E-01     -0.24884584E-08     -0.32650792E-07
      25     -0.36219937E-01     -0.37187585E-01     -0.26345475E-08     -0.32650792E-07
      26     -0.36297235E-01     -0.37187585E-01     -0.27883861E-08     -0.32650792E-07
      27     -0.36374358E-01     -0.37187585E-01     -0.29387616E-08     -0.32650792E-07
      28     -0.36451334E-01     -0.37187585E-01     -0.30660716E-08     -0.32650792E-07
      29     -0.36550788E-01     -0.37187585E-01     -0.32891520E-08     -0.32650792E-07
      30     -0.36650402E-01     -0.37187585E-01     -0.33969585E-08     -0.32650792E-07
      31     -0.36749838E-01     -0.37187585E-01     -0.35425394E-08     -0.32650792E-07
      32     -0.36849156E-01     -0.37187585E-01     -0.37197887E-08     -0.32650792E-07
      33     -0.36873823E-01     -0.37187585E-01     -0.38337481E-08     -0.32650792E-07
      34     -0.36894692E-01     -0.37187585E-01     -0.39416036E-08     -0.32650792E-07
      35     -0.36928092E-01     -0.37187585E-01     -0.40376582E-08     -0.32650792E-07
      36     -0.36958514E-01     -0.37187585E-01     -0.41128803E-08     -0.32650792E-07
      37     -0.36974199E-01     -0.37187585E-01     -0.42703030E-08     -0.32650792E-07
      38     -0.36990527E-01     -0.37187585E-01     -0.44655252E-08     -0.32650792E-07
      39     -0.36994997E-01     -0.37187585E-01     -0.47261846E-08     -0.32650792E-07
      40     -0.36999251E-01     -0.37187585E-01     -0.48753595E-08     -0.32650792E-07
      41     -0.37007816E-01     -0.37187585E-01     -0.50137198E-08     -0.32650792E-07
      42     -0.37016807E-01     -0.37187585E-01     -0.52281397E-08     -0.32650792E-07
      43     -0.37036954E-01     -0.37187585E-01     -0.53762227E-08     -0.32650792E-07
      44     -0.37057764E-01     -0.37187585E-01     -0.54464428E-08     -0.32650792E-07
      45     -0.37064185E-01     -0.37187585E-01     -0.55430367E-08     -0.32650792E-07
      46     -0.37070731E-01     -0.37187585E-01     -0.56653076E-08     -0.32650792E-07
      47     -0.37072719E-01     -0.37187585E-01     -0.58857550E-08     -0.32650792E-07
      48     -0.37074088E-01     -0.37187585E-01     -0.61275022E-08     -0.32650792E-07
      49     -0.37076356E-01     -0.37187585E-01     -0.63149209E-08     -0.32650792E-07
      50     -0.37078589E-01     -0.37187585E-01     -0.64998277E-08     -0.32650792E-07
      51     -0.37082683E-01     -0.37187585E-01     -0.66650372E-08     -0.32650792E-07
      52     -0.37086655E-01     -0.37187585E-01     -0.68736485E-08     -0.32650792E-07
      53     -0.37089908E-01     -0.37187585E-01     -0.73963797E-08     -0.32650792E-07
      54     -0.37093524E-01     -0.37187585E-01     -0.75740186E-08     -0.32650792E-07
      55     -0.37101161E-01     -0.37187585E-01     -0.78602935E-08     -0.32650792E-07
      56     -0.37108799E-01     -0.37187585E-01     -0.81968843E-08     -0.32650792E-07
      57     -0.37116010E-01     -0.37187585E-01     -0.82518619E-08     -0.32650792E-07
      58     -0.37116883E-01     -0.37187585E-01     -0.82674254E-08     -0.32650792E-07
      59     -0.37122329E-01     -0.37187585E-01     -0.82941164E-08     -0.32650792E-07
      60     -0.37127237E-01     -0.37187585E-01     -0.83640530E-08     -0.32650792E-07
      61     -0.37128508E-01     -0.37187585E-01     -0.84623860E-08     -0.32650792E-07
      62     -0.37129779E-01     -0.37187585E-01     -0.85614195E-08     -0.32650792E-07
      63     -0.37131024E-01     -0.37187585E-01     -0.86646920E-08     -0.32650792E-07
      64     -0.37132280E-01     -0.37187585E-01     -0.87675368E-08     -0.32650792E-07
      65     -0.37133685E-01     -0.37187585E-01     -0.91019421E-08     -0.32650792E-07
      66     -0.37135079E-01     -0.37187585E-01     -0.92215891E-08     -0.32650792E-07
      67     -0.37136350E-01     -0.37187585E-01     -0.95232087E-08     -0.32650792E-07
      68     -0.37137621E-01     -0.37187585E-01     -0.96669017E-08     -0.32650792E-07
      69     -0.37139104E-01     -0.37187585E-01     -0.97253679E-08     -0.32650792E-07
      70     -0.37139837E-01     -0.37187585E-01     -0.97769213E-08     -0.32650792E-07
      71     -0.37142026E-01     -0.37187585E-01     -0.99011180E-08     -0.32650792E-07
      72     -0.37145019E-01     -0.37187585E-01     -0.10030120E-07     -0.32650792E-07
      73     -0.37147204E-01     -0.37187585E-01     -0.10458496E-07     -0.32650792E-07
      74     -0.37149393E-01     -0.37187585E-01     -0.10867018E-07     -0.32650792E-07
      75     -0.37151581E-01     -0.37187585E-01     -0.11365904E-07     -0.32650792E-07
      76     -0.37153772E-01     -0.37187585E-01     -0.11847832E-07     -0.32650792E-07
      77     -0.37154679E-01     -0.37187585E-01     -0.12197743E-07     -0.32650792E-07
      78     -0.37155585E-01     -0.37187585E-01     -0.12550947E-07     -0.32650792E-07
      79     -0.37156491E-01     -0.37187585E-01     -0.12861889E-07     -0.32650792E-07
      80     -0.37157397E-01     -0.37187585E-01     -0.13127495E-07     -0.32650792E-07
      81     -0.37157892E-01     -0.37187585E-01     -0.13512745E-07     -0.32650792E-07
      82     -0.37158387E-01     -0.37187585E-01     -0.13851734E-07     -0.32650792E-07
      83     -0.37158937E-01     -0.37187585E-01     -0.14028173E-07     -0.32650792E-07
      84     -0.37159490E-01     -0.37187585E-01     -0.14157026E-07     -0.32650792E-07
      85     -0.37160157E-01     -0.37187585E-01     -0.14420138E-07     -0.32650792E-07
      86     -0.37160953E-01     -0.37187585E-01     -0.14758057E-07     -0.32650792E-07
      87     -0.37161752E-01     -0.37187585E-01     -0.15050372E-07     -0.32650792E-07
      88     -0.37162421E-01     -0.37187585E-01     -0.15269073E-07     -0.32650792E-07
      89     -0.37162701E-01     -0.37187585E-01     -0.15437629E-07     -0.32650792E-07
      90     -0.37163004E-01     -0.37187585E-01     -0.15621780E-07     -0.32650792E-07
      91     -0.37163298E-01     -0.37187585E-01     -0.15801257E-07     -0.32650792E-07
      92     -0.37163546E-01     -0.37187585E-01     -0.15949560E-07     -0.32650792E-07
      93     -0.37163936E-01     -0.37187585E-01     -0.16120098E-07     -0.32650792E-07
      94     -0.37164325E-01     -0.37187585E-01     -0.16230336E-07     -0.32650792E-07
      95     -0.37164474E-01     -0.37187585E-01     -0.16413022E-07     -0.32650792E-07
      96     -0.37164622E-01     -0.37187585E-01     -0.16662270E-07     -0.32650792E-07
      97     -0.37164788E-01     -0.37187585E-01     -0.16823174E-07     -0.32650792E-07
      98     -0.37164992E-01     -0.37187585E-01     -0.16987756E-07     -0.32650792E-07
      99     -0.37165240E-01     -0.37187585E-01     -0.17181807E-07     -0.32650792E-07
     100     -0.37165462E-01     -0.37187585E-01     -0.17324681E-07     -0.32650792E-07
 
# q=  0.50000000E+00  0.50000000E+00  0.50000000E+00  (qpt 4)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.44210626E-02     -0.28346045E-01     -0.38457124E-09     -0.27064533E-07
       2     -0.81381993E-02     -0.28346045E-01     -0.78266861E-09     -0.27064533E-07
       3     -0.10736959E-01     -0.28346045E-01     -0.86987396E-09     -0.27064533E-07
       4     -0.14063883E-01     -0.28346045E-01     -0.94009044E-09     -0.27064533E-07
       5     -0.16180755E-01     -0.28346045E-01     -0.97357061E-09     -0.27064533E-07
       6     -0.18292446E-01     -0.28346045E-01     -0.10110247E-08     -0.27064533E-07
       7     -0.18853377E-01     -0.28346045E-01     -0.10304250E-08     -0.27064533E-07
       8     -0.19411281E-01     -0.28346045E-01     -0.10552394E-08     -0.27064533E-07
       9     -0.20260168E-01     -0.28346045E-01     -0.12279892E-08     -0.27064533E-07
      10     -0.21134579E-01     -0.28346045E-01     -0.14238110E-08     -0.27064533E-07
      11     -0.22082818E-01     -0.28346045E-01     -0.16836717E-08     -0.27064533E-07
      12     -0.23056290E-01     -0.28346045E-01     -0.19647816E-08     -0.27064533E-07
      13     -0.23702300E-01     -0.28346045E-01     -0.20112967E-08     -0.27064533E-07
      14     -0.24359022E-01     -0.28346045E-01     -0.20617107E-08     -0.27064533E-07
      15     -0.25014722E-01     -0.28346045E-01     -0.21154800E-08     -0.27064533E-07
      16     -0.25631231E-01     -0.28346045E-01     -0.21638780E-08     -0.27064533E-07
