# q=  0.50000000E-03  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      29     -0.61717197E-06     -0.61719757E-06     -0.81005856E-08     -0.35695158E-02
      30     -0.61717424E-06     -0.61719757E-06     -0.88080310E-08     -0.35695158E-02
      31     -0.61717634E-06     -0.61719757E-06     -0.94978102E-08     -0.35695158E-02
      32     -0.61717816E-06     -0.61719757E-06     -0.10220227E-07     -0.35695158E-02
      33     -0.61717983E-06     -0.61719757E-06     -0.11014058E-07     -0.35695158E-02
      34     -0.61718117E-06     -0.61719757E-06     -0.11785301E-07     -0.35695158E-02
      35     -0.61718288E-06     -0.61719757E-06     -0.12663629E-07     -0.35695158E-02
      36     -0.61718406E-06     -0.61719757E-06     -0.13354754E-07     -0.35695158E-02
      37     -0.61718520E-06     -0.61719757E-06     -0.13894841E-07     -0.35695158E-02
      38     -0.61718625E-06     -0.61719757E-06     -0.14548305E-07     -0.35695158E-02
      39     -0.61718657E-06     -0.61719757E-06     -0.14863661E-07     -0.35695158E-02
      40     -0.61718683E-06     -0.61719757E-06     -0.15129198E-07     -0.35695158E-02
      41     -0.61718711E-06     -0.61719757E-06     -0.15412564E-07     -0.35695158E-02
      42     -0.61718773E-06     -0.61719757E-06     -0.16212912E-07     -0.35695158E-02
      43     -0.61718805E-06     -0.61719757E-06     -0.17258000E-07     -0.35695158E-02
      44     -0.61718874E-06     -0.61719757E-06     -0.18164981E-07     -0.35695158E-02
      45     -0.61718919E-06     -0.61719757E-06     -0.19292233E-07     -0.35695158E-02
      46     -0.61718996E-06     -0.61719757E-06     -0.20179585E-07     -0.35695158E-02
      47     -0.61719051E-06     -0.61719757E-06     -0.21151810E-07     -0.35695158E-02
      48     -0.61719093E-06     -0.61719757E-06     -0.22279329E-07     -0.35695158E-02
      49     -0.61719138E-06     -0.61719757E-06     -0.23573825E-07     -0.35695158E-02
      50     -0.61719179E-06     -0.61719757E-06     -0.24860604E-07     -0.35695158E-02
      51     -0.61719214E-06     -0.61719757E-06     -0.25526331E-07     -0.35695158E-02
      52     -0.61719228E-06     -0.61719757E-06     -0.26168235E-07     -0.35695158E-02
      53     -0.61719252E-06     -0.61719757E-06     -0.26807986E-07     -0.35695158E-02
      54     -0.61719268E-06     -0.61719757E-06     -0.28206558E-07     -0.35695158E-02
      55     -0.61719286E-06     -0.61719757E-06     -0.29659741E-07     -0.35695158E-02
      56     -0.61719299E-06     -0.61719757E-06     -0.31324763E-07     -0.35695158E-02
      57     -0.61719332E-06     -0.61719757E-06     -0.33180047E-07     -0.35695158E-02
      58     -0.61719362E-06     -0.61719757E-06     -0.34285552E-07     -0.35695158E-02
      59     -0.61719396E-06     -0.61719757E-06     -0.35815449E-07     -0.35695158E-02
      60     -0.61719438E-06     -0.61719757E-06     -0.37126187E-07     -0.35695158E-02
      61     -0.61719468E-06     -0.61719757E-06     -0.38373773E-07     -0.35695158E-02
      62     -0.61719504E-06     -0.61719757E-06     -0.39559282E-07     -0.35695158E-02
      63     -0.61719509E-06     -0.61719757E-06     -0.41774346E-07     -0.35695158E-02
      64     -0.61719515E-06     -0.61719757E-06     -0.44096239E-07     -0.35695158E-02
      65     -0.61719520E-06     -0.61719757E-06     -0.45591210E-07     -0.35695158E-02
      66     -0.61719527E-06     -0.61719757E-06     -0.46682511E-07     -0.35695158E-02
      67     -0.61719544E-06     -0.61719757E-06     -0.49650240E-07     -0.35695158E-02
      68     -0.61719554E-06     -0.61719757E-06     -0.52361704E-07     -0.35695158E-02
      69     -0.61719570E-06     -0.61719757E-06     -0.53369416E-07     -0.35695158E-02
      70     -0.61719594E-06     -0.61719757E-06     -0.54198121E-07     -0.35695158E-02
      71     -0.61719610E-06     -0.61719757E-06     -0.55189165E-07     -0.35695158E-02
      72     -0.61719621E-06     -0.61719757E-06     -0.56674611E-07     -0.35695158E-02
      73     -0.61719634E-06     -0.61719757E-06     -0.58312755E-07     -0.35695158E-02
      74     -0.61719649E-06     -0.61719757E-06     -0.60343157E-07     -0.35695158E-02
      75     -0.61719655E-06     -0.61719757E-06     -0.62724760E-07     -0.35695158E-02
      76     -0.61719663E-06     -0.61719757E-06     -0.64921902E-07     -0.35695158E-02
      77     -0.61719672E-06     -0.61719757E-06     -0.66569039E-07     -0.35695158E-02
      78     -0.61719679E-06     -0.61719757E-06     -0.69308441E-07     -0.35695158E-02
      79     -0.61719688E-06     -0.61719757E-06     -0.72456871E-07     -0.35695158E-02
      80     -0.61719696E-06     -0.61719757E-06     -0.74515483E-07     -0.35695158E-02
      81     -0.61719699E-06     -0.61719757E-06     -0.76573657E-07     -0.35695158E-02
      82     -0.61719700E-06     -0.61719757E-06     -0.78080557E-07     -0.35695158E-02
      83     -0.61719703E-06     -0.61719757E-06     -0.80255947E-07     -0.35695158E-02
      84     -0.61719704E-06     -0.61719757E-06     -0.82515209E-07     -0.35695158E-02
      85     -0.61719706E-06     -0.61719757E-06     -0.84475880E-07     -0.35695158E-02
      86     -0.61719708E-06     -0.61719757E-06     -0.86921672E-07     -0.35695158E-02
      87     -0.61719713E-06     -0.61719757E-06     -0.91684691E-07     -0.35695158E-02
      88     -0.61719717E-06     -0.61719757E-06     -0.95334171E-07     -0.35695158E-02
      89     -0.61719720E-06     -0.61719757E-06     -0.98185041E-07     -0.35695158E-02
      90     -0.61719723E-06     -0.61719757E-06     -0.10121590E-06     -0.35695158E-02
      91     -0.61719726E-06     -0.61719757E-06     -0.10498242E-06     -0.35695158E-02
      92     -0.61719729E-06     -0.61719757E-06     -0.10889785E-06     -0.35695158E-02
      93     -0.61719734E-06     -0.61719757E-06     -0.11293969E-06     -0.35695158E-02
      94     -0.61719737E-06     -0.61719757E-06     -0.11843352E-06     -0.35695158E-02
      95     -0.61719739E-06     -0.61719757E-06     -0.12238065E-06     -0.35695158E-02
      96     -0.61719740E-06     -0.61719757E-06     -0.12678121E-06     -0.35695158E-02
      97     -0.61719741E-06     -0.61719757E-06     -0.13086717E-06     -0.35695158E-02
      98     -0.61719741E-06     -0.61719757E-06     -0.13434212E-06     -0.35695158E-02
      99     -0.61719742E-06     -0.61719757E-06     -0.13870019E-06     -0.35695158E-02
     100     -0.61719743E-06     -0.61719757E-06     -0.14386777E-06     -0.35695158E-02
     101     -0.61719744E-06     -0.61719757E-06     -0.14757386E-06     -0.35695158E-02
     102     -0.61719745E-06     -0.61719757E-06     -0.15125979E-06     -0.35695158E-02
     103     -0.61719747E-06     -0.61719757E-06     -0.15552285E-06     -0.35695158E-02
     104     -0.61719747E-06     -0.61719757E-06     -0.15961982E-06     -0.35695158E-02
     105     -0.61719748E-06     -0.61719757E-06     -0.16448379E-06     -0.35695158E-02
     106     -0.61719749E-06     -0.61719757E-06     -0.16869275E-06     -0.35695158E-02
     107     -0.61719749E-06     -0.61719757E-06     -0.17255146E-06     -0.35695158E-02
     108     -0.61719749E-06     -0.61719757E-06     -0.17698995E-06     -0.35695158E-02
     109     -0.61719750E-06     -0.61719757E-06     -0.18185113E-06     -0.35695158E-02
     110     -0.61719750E-06     -0.61719757E-06     -0.18512756E-06     -0.35695158E-02
     111     -0.61719751E-06     -0.61719757E-06     -0.19213938E-06     -0.35695158E-02
     112     -0.61719752E-06     -0.61719757E-06     -0.19981267E-06     -0.35695158E-02
     113     -0.61719752E-06     -0.61719757E-06     -0.20770142E-06     -0.35695158E-02
     114     -0.61719753E-06     -0.61719757E-06     -0.21066231E-06     -0.35695158E-02
     115     -0.61719753E-06     -0.61719757E-06     -0.21337308E-06     -0.35695158E-02
     116     -0.61719753E-06     -0.61719757E-06     -0.21642156E-06     -0.35695158E-02
     117     -0.61719753E-06     -0.61719757E-06     -0.22111317E-06     -0.35695158E-02
     118     -0.61719753E-06     -0.61719757E-06     -0.22631749E-06     -0.35695158E-02
     119     -0.61719753E-06     -0.61719757E-06     -0.23211894E-06     -0.35695158E-02
     120     -0.61719754E-06     -0.61719757E-06     -0.23619261E-06     -0.35695158E-02
     121     -0.61719754E-06     -0.61719757E-06     -0.23978056E-06     -0.35695158E-02
     122     -0.61719754E-06     -0.61719757E-06     -0.24252390E-06     -0.35695158E-02
     123     -0.61719754E-06     -0.61719757E-06     -0.24712995E-06     -0.35695158E-02
     124     -0.61719754E-06     -0.61719757E-06     -0.25044779E-06     -0.35695158E-02
     125     -0.61719754E-06     -0.61719757E-06     -0.25289437E-06     -0.35695158E-02
     126     -0.61719754E-06     -0.61719757E-06     -0.26055931E-06     -0.35695158E-02
     127     -0.61719754E-06     -0.61719757E-06     -0.27158498E-06     -0.35695158E-02
     128     -0.61719754E-06     -0.61719757E-06     -0.28044189E-06     -0.35695158E-02
     129     -0.61719754E-06     -0.61719757E-06     -0.28808333E-06     -0.35695158E-02
     130     -0.61719754E-06     -0.61719757E-06     -0.29453538E-06     -0.35695158E-02
     131     -0.61719755E-06     -0.61719757E-06     -0.30185321E-06     -0.35695158E-02
     132     -0.61719755E-06     -0.61719757E-06     -0.30867886E-06     -0.35695158E-02
     133     -0.61719755E-06     -0.61719757E-06     -0.31513325E-06     -0.35695158E-02
     134     -0.61719755E-06     -0.61719757E-06     -0.32232582E-06     -0.35695158E-02
     135     -0.61719755E-06     -0.61719757E-06     -0.32752627E-06     -0.35695158E-02
     136     -0.61719755E-06     -0.61719757E-06     -0.33423551E-06     -0.35695158E-02
     137     -0.61719755E-06     -0.61719757E-06     -0.34398553E-06     -0.35695158E-02
     138     -0.61719755E-06     -0.61719757E-06     -0.34767990E-06     -0.35695158E-02
     139     -0.61719755E-06     -0.61719757E-06     -0.35179812E-06     -0.35695158E-02
     140     -0.61719755E-06     -0.61719757E-06     -0.35502927E-06     -0.35695158E-02
     141     -0.61719755E-06     -0.61719757E-06     -0.37362451E-06     -0.35695158E-02
     142     -0.61719755E-06     -0.61719757E-06     -0.39532905E-06     -0.35695158E-02
     143     -0.61719755E-06     -0.61719757E-06     -0.40842548E-06     -0.35695158E-02
     144     -0.61719755E-06     -0.61719757E-06     -0.41859268E-06     -0.35695158E-02
     145     -0.61719755E-06     -0.61719757E-06     -0.42792698E-06     -0.35695158E-02
     146     -0.61719755E-06     -0.61719757E-06     -0.43867240E-06     -0.35695158E-02
     147     -0.61719755E-06     -0.61719757E-06     -0.45118414E-06     -0.35695158E-02
     148     -0.61719755E-06     -0.61719757E-06     -0.46037636E-06     -0.35695158E-02
     149     -0.61719755E-06     -0.61719757E-06     -0.46670073E-06     -0.35695158E-02
     150     -0.61719755E-06     -0.61719757E-06     -0.47659177E-06     -0.35695158E-02
     151     -0.61719755E-06     -0.61719757E-06     -0.48917420E-06     -0.35695158E-02
     152     -0.61719755E-06     -0.61719757E-06     -0.50527872E-06     -0.35695158E-02
     153     -0.61719755E-06     -0.61719757E-06     -0.52425017E-06     -0.35695158E-02
     154     -0.61719755E-06     -0.61719757E-06     -0.53992744E-06     -0.35695158E-02
     155     -0.61719755E-06     -0.61719757E-06     -0.55597948E-06     -0.35695158E-02
     156     -0.61719755E-06     -0.61719757E-06     -0.57107593E-06     -0.35695158E-02
     157     -0.61719755E-06     -0.61719757E-06     -0.58284108E-06     -0.35695158E-02
     158     -0.61719755E-06     -0.61719757E-06     -0.59865879E-06     -0.35695158E-02
     159     -0.61719755E-06     -0.61719757E-06     -0.60572627E-06     -0.35695158E-02
     160     -0.61719755E-06     -0.61719757E-06     -0.61128319E-06     -0.35695158E-02
     161     -0.61719755E-06     -0.61719757E-06     -0.61952265E-06     -0.35695158E-02
     162     -0.61719755E-06     -0.61719757E-06     -0.63607684E-06     -0.35695158E-02
     163     -0.61719755E-06     -0.61719757E-06     -0.66278854E-06     -0.35695158E-02
     164     -0.61719755E-06     -0.61719757E-06     -0.68707743E-06     -0.35695158E-02
     165     -0.61719755E-06     -0.61719757E-06     -0.69882596E-06     -0.35695158E-02
     166     -0.61719755E-06     -0.61719757E-06     -0.70764856E-06     -0.35695158E-02
     167     -0.61719755E-06     -0.61719757E-06     -0.71774880E-06     -0.35695158E-02
     168     -0.61719755E-06     -0.61719757E-06     -0.74083868E-06     -0.35695158E-02
     169     -0.61719756E-06     -0.61719757E-06     -0.77728528E-06     -0.35695158E-02
     170     -0.61719756E-06     -0.61719757E-06     -0.80633428E-06     -0.35695158E-02
     171     -0.61719756E-06     -0.61719757E-06     -0.82258469E-06     -0.35695158E-02
     172     -0.61719756E-06     -0.61719757E-06     -0.83418540E-06     -0.35695158E-02
     173     -0.61719756E-06     -0.61719757E-06     -0.85061606E-06     -0.35695158E-02
     174     -0.61719756E-06     -0.61719757E-06     -0.86931390E-06     -0.35695158E-02
     175     -0.61719756E-06     -0.61719757E-06     -0.88544702E-06     -0.35695158E-02
     176     -0.61719756E-06     -0.61719757E-06     -0.90196004E-06     -0.35695158E-02
     177     -0.61719756E-06     -0.61719757E-06     -0.92108648E-06     -0.35695158E-02
     178     -0.61719756E-06     -0.61719757E-06     -0.94184625E-06     -0.35695158E-02
     179     -0.61719756E-06     -0.61719757E-06     -0.96899732E-06     -0.35695158E-02
     180     -0.61719756E-06     -0.61719757E-06     -0.10280145E-05     -0.35695158E-02
     181     -0.61719756E-06     -0.61719757E-06     -0.10631527E-05     -0.35695158E-02
     182     -0.61719756E-06     -0.61719757E-06     -0.11044369E-05     -0.35695158E-02
     183     -0.61719756E-06     -0.61719757E-06     -0.11371471E-05     -0.35695158E-02
     184     -0.61719756E-06     -0.61719757E-06     -0.11789023E-05     -0.35695158E-02
     185     -0.61719756E-06     -0.61719757E-06     -0.12245568E-05     -0.35695158E-02
     186     -0.61719756E-06     -0.61719757E-06     -0.12447457E-05     -0.35695158E-02
     187     -0.61719756E-06     -0.61719757E-06     -0.12658976E-05     -0.35695158E-02
     188     -0.61719756E-06     -0.61719757E-06     -0.12862559E-05     -0.35695158E-02
     189     -0.61719756E-06     -0.61719757E-06     -0.13165777E-05     -0.35695158E-02
     190     -0.61719756E-06     -0.61719757E-06     -0.13595135E-05     -0.35695158E-02
     191     -0.61719756E-06     -0.61719757E-06     -0.13884506E-05     -0.35695158E-02
     192     -0.61719756E-06     -0.61719757E-06     -0.14655439E-05     -0.35695158E-02
     193     -0.61719756E-06     -0.61719757E-06     -0.15416230E-05     -0.35695158E-02
     194     -0.61719756E-06     -0.61719757E-06     -0.16015108E-05     -0.35695158E-02
     195     -0.61719756E-06     -0.61719757E-06     -0.16323312E-05     -0.35695158E-02
     196     -0.61719756E-06     -0.61719757E-06     -0.16540696E-05     -0.35695158E-02
     197     -0.61719756E-06     -0.61719757E-06     -0.16985262E-05     -0.35695158E-02
     198     -0.61719756E-06     -0.61719757E-06     -0.18210597E-05     -0.35695158E-02
     199     -0.61719756E-06     -0.61719757E-06     -0.18890122E-05     -0.35695158E-02
     200     -0.61719756E-06     -0.61719757E-06     -0.19753305E-05     -0.35695158E-02
     201     -0.61719756E-06     -0.61719757E-06     -0.20498839E-05     -0.35695158E-02
     202     -0.61719756E-06     -0.61719757E-06     -0.21124384E-05     -0.35695158E-02
     203     -0.61719756E-06     -0.61719757E-06     -0.21975605E-05     -0.35695158E-02
     204     -0.61719756E-06     -0.61719757E-06     -0.22175810E-05     -0.35695158E-02
     205     -0.61719756E-06     -0.61719757E-06     -0.22330612E-05     -0.35695158E-02
     206     -0.61719756E-06     -0.61719757E-06     -0.22629895E-05     -0.35695158E-02
     207     -0.61719756E-06     -0.61719757E-06     -0.23089122E-05     -0.35695158E-02
     208     -0.61719756E-06     -0.61719757E-06     -0.23656782E-05     -0.35695158E-02
     209     -0.61719756E-06     -0.61719757E-06     -0.24262545E-05     -0.35695158E-02
     210     -0.61719756E-06     -0.61719757E-06     -0.25033764E-05     -0.35695158E-02
     211     -0.61719756E-06     -0.61719757E-06     -0.26467275E-05     -0.35695158E-02
     212     -0.61719756E-06     -0.61719757E-06     -0.27887398E-05     -0.35695158E-02
     213     -0.61719756E-06     -0.61719757E-06     -0.28565653E-05     -0.35695158E-02
     214     -0.61719756E-06     -0.61719757E-06     -0.29639013E-05     -0.35695158E-02
     215     -0.61719756E-06     -0.61719757E-06     -0.30081375E-05     -0.35695158E-02
     216     -0.61719756E-06     -0.61719757E-06     -0.31413794E-05     -0.35695158E-02
     217     -0.61719756E-06     -0.61719757E-06     -0.32591482E-05     -0.35695158E-02
     218     -0.61719756E-06     -0.61719757E-06     -0.34248731E-05     -0.35695158E-02
     219     -0.61719756E-06     -0.61719757E-06     -0.35415946E-05     -0.35695158E-02
     220     -0.61719756E-06     -0.61719757E-06     -0.36546055E-05     -0.35695158E-02
     221     -0.61719756E-06     -0.61719757E-06     -0.37717834E-05     -0.35695158E-02
     222     -0.61719756E-06     -0.61719757E-06     -0.40216818E-05     -0.35695158E-02
     223     -0.61719756E-06     -0.61719757E-06     -0.44038186E-05     -0.35695158E-02
     224     -0.61719756E-06     -0.61719757E-06     -0.50253338E-05     -0.35695158E-02
     225     -0.61719756E-06     -0.61719757E-06     -0.51824173E-05     -0.35695158E-02
     226     -0.61719756E-06     -0.61719757E-06     -0.53360688E-05     -0.35695158E-02
     227     -0.61719756E-06     -0.61719757E-06     -0.54887682E-05     -0.35695158E-02
     228     -0.61719756E-06     -0.61719757E-06     -0.62456349E-05     -0.35695158E-02
     229     -0.61719756E-06     -0.61719757E-06     -0.67938791E-05     -0.35695158E-02
     230     -0.61719756E-06     -0.61719757E-06     -0.72378082E-05     -0.35695158E-02
     231     -0.61719756E-06     -0.61719757E-06     -0.77120437E-05     -0.35695158E-02
     232     -0.61719756E-06     -0.61719757E-06     -0.81835677E-05     -0.35695158E-02
     233     -0.61719756E-06     -0.61719757E-06     -0.86204583E-05     -0.35695158E-02
     234     -0.61719756E-06     -0.61719757E-06     -0.87993280E-05     -0.35695158E-02
     235     -0.61719756E-06     -0.61719757E-06     -0.90062766E-05     -0.35695158E-02
     236     -0.61719756E-06     -0.61719757E-06     -0.91570436E-05     -0.35695158E-02
     237     -0.61719756E-06     -0.61719757E-06     -0.99822392E-05     -0.35695158E-02
     238     -0.61719756E-06     -0.61719757E-06     -0.10822646E-04     -0.35695158E-02
     239     -0.61719756E-06     -0.61719757E-06     -0.11726778E-04     -0.35695158E-02
     240     -0.61719756E-06     -0.61719757E-06     -0.13041625E-04     -0.35695158E-02
     241     -0.61719756E-06     -0.61719757E-06     -0.14093112E-04     -0.35695158E-02
     242     -0.61719757E-06     -0.61719757E-06     -0.15638819E-04     -0.35695158E-02
     243     -0.61719757E-06     -0.61719757E-06     -0.15727997E-04     -0.35695158E-02
     244     -0.61719757E-06     -0.61719757E-06     -0.15796132E-04     -0.35695158E-02
     245     -0.61719757E-06     -0.61719757E-06     -0.15917822E-04     -0.35695158E-02
     246     -0.61719757E-06     -0.61719757E-06     -0.16419845E-04     -0.35695158E-02
     247     -0.61719757E-06     -0.61719757E-06     -0.17126801E-04     -0.35695158E-02
     248     -0.61719757E-06     -0.61719757E-06     -0.17824269E-04     -0.35695158E-02
     249     -0.61719757E-06     -0.61719757E-06     -0.21703383E-04     -0.35695158E-02
     250     -0.61719757E-06     -0.61719757E-06     -0.23622132E-04     -0.35695158E-02
     251     -0.61719757E-06     -0.61719757E-06     -0.29826488E-04     -0.35695158E-02
     252     -0.61719757E-06     -0.61719757E-06     -0.30717718E-04     -0.35695158E-02
     253     -0.61719757E-06     -0.61719757E-06     -0.31902543E-04     -0.35695158E-02
     254     -0.61719757E-06     -0.61719757E-06     -0.34062188E-04     -0.35695158E-02
     255     -0.61719757E-06     -0.61719757E-06     -0.34459509E-04     -0.35695158E-02
     256     -0.61719757E-06     -0.61719757E-06     -0.35002032E-04     -0.35695158E-02
     257     -0.61719757E-06     -0.61719757E-06     -0.35331132E-04     -0.35695158E-02
     258     -0.61719757E-06     -0.61719757E-06     -0.40833465E-04     -0.35695158E-02
     259     -0.61719757E-06     -0.61719757E-06     -0.45755699E-04     -0.35695158E-02
     260     -0.61719757E-06     -0.61719757E-06     -0.51240164E-04     -0.35695158E-02
     261     -0.61719757E-06     -0.61719757E-06     -0.55868731E-04     -0.35695158E-02
     262     -0.61719757E-06     -0.61719757E-06     -0.59984669E-04     -0.35695158E-02
     263     -0.61719757E-06     -0.61719757E-06     -0.64870454E-04     -0.35695158E-02
     264     -0.61719757E-06     -0.61719757E-06     -0.65695019E-04     -0.35695158E-02
     265     -0.61719757E-06     -0.61719757E-06     -0.66739888E-04     -0.35695158E-02
     266     -0.61719757E-06     -0.61719757E-06     -0.67535676E-04     -0.35695158E-02
     267     -0.61719757E-06     -0.61719757E-06     -0.70221900E-04     -0.35695158E-02
     268     -0.61719757E-06     -0.61719757E-06     -0.74974693E-04     -0.35695158E-02
     269     -0.61719757E-06     -0.61719757E-06     -0.77428411E-04     -0.35695158E-02
     270     -0.61719757E-06     -0.61719757E-06     -0.88817382E-04     -0.35695158E-02
     271     -0.61719757E-06     -0.61719757E-06     -0.10407203E-03     -0.35695158E-02
     272     -0.61719757E-06     -0.61719757E-06     -0.11727422E-03     -0.35695158E-02
     273     -0.61719757E-06     -0.61719757E-06     -0.12752767E-03     -0.35695158E-02
     274     -0.61719757E-06     -0.61719757E-06     -0.13541907E-03     -0.35695158E-02
     275     -0.61719757E-06     -0.61719757E-06     -0.14325405E-03     -0.35695158E-02
     276     -0.61719757E-06     -0.61719757E-06     -0.14421190E-03     -0.35695158E-02
     277     -0.61719757E-06     -0.61719757E-06     -0.14460399E-03     -0.35695158E-02
     278     -0.61719757E-06     -0.61719757E-06     -0.14549406E-03     -0.35695158E-02
     279     -0.61719757E-06     -0.61719757E-06     -0.15308539E-03     -0.35695158E-02
     280     -0.61719757E-06     -0.61719757E-06     -0.16821599E-03     -0.35695158E-02
     281     -0.61719757E-06     -0.61719757E-06     -0.17487099E-03     -0.35695158E-02
     282     -0.61719757E-06     -0.61719757E-06     -0.20086363E-03     -0.35695158E-02
     283     -0.61719757E-06     -0.61719757E-06     -0.23626001E-03     -0.35695158E-02
     284     -0.61719757E-06     -0.61719757E-06     -0.26540634E-03     -0.35695158E-02
     285     -0.61719757E-06     -0.61719757E-06     -0.26694657E-03     -0.35695158E-02
     286     -0.61719757E-06     -0.61719757E-06     -0.26824449E-03     -0.35695158E-02
     287     -0.61719757E-06     -0.61719757E-06     -0.26927374E-03     -0.35695158E-02
     288     -0.61719757E-06     -0.61719757E-06     -0.27025342E-03     -0.35695158E-02
     289     -0.61719757E-06     -0.61719757E-06     -0.27140696E-03     -0.35695158E-02
     290     -0.61719757E-06     -0.61719757E-06     -0.27222497E-03     -0.35695158E-02
     291     -0.61719757E-06     -0.61719757E-06     -0.30618408E-03     -0.35695158E-02
     292     -0.61719757E-06     -0.61719757E-06     -0.32879168E-03     -0.35695158E-02
     293     -0.61719757E-06     -0.61719757E-06     -0.34237200E-03     -0.35695158E-02
     294     -0.61719757E-06     -0.61719757E-06     -0.35022525E-03     -0.35695158E-02
     295     -0.61719757E-06     -0.61719757E-06     -0.35609589E-03     -0.35695158E-02
     296     -0.61719757E-06     -0.61719757E-06     -0.36715558E-03     -0.35695158E-02
     297     -0.61719757E-06     -0.61719757E-06     -0.36854716E-03     -0.35695158E-02
     298     -0.61719757E-06     -0.61719757E-06     -0.36979344E-03     -0.35695158E-02
     299     -0.61719757E-06     -0.61719757E-06     -0.37118682E-03     -0.35695158E-02
     300     -0.61719757E-06     -0.61719757E-06     -0.39247316E-03     -0.35695158E-02
     301     -0.61719757E-06     -0.61719757E-06     -0.40700022E-03     -0.35695158E-02
     302     -0.61719757E-06     -0.61719757E-06     -0.42389827E-03     -0.35695158E-02
     303     -0.61719757E-06     -0.61719757E-06     -0.43528129E-03     -0.35695158E-02
     304     -0.61719757E-06     -0.61719757E-06     -0.45420044E-03     -0.35695158E-02
     305     -0.61719757E-06     -0.61719757E-06     -0.47470387E-03     -0.35695158E-02
     306     -0.61719757E-06     -0.61719757E-06     -0.47702625E-03     -0.35695158E-02
     307     -0.61719757E-06     -0.61719757E-06     -0.47928593E-03     -0.35695158E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.50000000E+00  (qpt 2)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.29987436E-02     -0.28363254E-01     -0.67365584E-10     -0.43125518E-02
       2     -0.63369251E-02     -0.28363254E-01     -0.12662517E-09     -0.43125518E-02
       3     -0.10174424E-01     -0.28363254E-01     -0.24498699E-09     -0.43125518E-02
       4     -0.14029697E-01     -0.28363254E-01     -0.35861284E-09     -0.43125518E-02
       5     -0.16164626E-01     -0.28363254E-01     -0.50396153E-09     -0.43125518E-02
       6     -0.18292899E-01     -0.28363254E-01     -0.64987572E-09     -0.43125518E-02
       7     -0.18851342E-01     -0.28363254E-01     -0.70024324E-09     -0.43125518E-02
       8     -0.19411281E-01     -0.28363254E-01     -0.75030970E-09     -0.43125518E-02
       9     -0.22681051E-01     -0.28363254E-01     -0.10070346E-08     -0.43125518E-02
      10     -0.25582208E-01     -0.28363254E-01     -0.12643501E-08     -0.43125518E-02
      11     -0.27672553E-01     -0.28363254E-01     -0.15320956E-08     -0.43125518E-02
      12     -0.27714941E-01     -0.28363254E-01     -0.16673585E-08     -0.43125518E-02
      13     -0.27763115E-01     -0.28363254E-01     -0.18086478E-08     -0.43125518E-02
